kaptCode,kaptName,kaptAddr,doroJuso,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A13528003,대치삼성,서울특별시 강남구 대치동 1014-3 대치삼성,서울특별시 강남구 도곡로78길 22,분양,지역난방,142506.5,14,960,삼성물산,삼성물산,25690020,대치삼성.apti.co.kr,아파트,위탁관리,혼합식,20000731,234532534,960,83158.74,249,192,519,0,83135.34,1168010600,25,25,2,25,6279
A13528004,대치미도맨션,서울특별시 강남구 대치동 511 대치미도맨션,서울특별시 강남구 삼성로 150,분양,지역난방,362381,21,2436,한보주택(주),한보주택(주),25572954,www.대치미도.com,아파트,자치관리,혼합식,19831128,25522843,2436,362365.1,0,616,1344,476,300674.92,1168010600,14,14,1,73,6288
A13528005,테헤란로대우아이빌,서울특별시 강남구 대치동 891-6 테헤란로대우아이빌,서울특별시 강남구 테헤란로 428,분양,개별난방,24850.46,1,372,대우건설,프리즘(주),25626736, ,주상복합,위탁관리,복도식,20040429,25626737,434,19812.05,344,28,0,0,15149.25,1168010600,26,26,7,4,6194
A13528007,래미안대치하이스턴,서울특별시 강남구 대치동 985 래미안대치하이스턴,서울특별시 강남구 도곡로93길 12,분양,지역난방,69009.08,5,354,삼성물산주식회사,우성2차리모델링주택조합,25012372, ,아파트,위탁관리,계단식,19891206,25012373,354,50474.84,0,0,354,0,39078.06,1168010600,16,16,2,0,6189
A13528008,대치효성,서울특별시 강남구 대치동 988-4 대치효성,서울특별시 강남구 삼성로64길 12,,,0,1,83, , , , ,아파트,기타,,, ,0,0,34,49,0,0,6190.34,1168010600,1,17,0,0,6191
A13528102,대치아이파크,서울특별시 강남구 대치동 888 대치아이파크,서울특별시 강남구 선릉로 222,분양,지역난방,147441.7,11,768,현대산업개발,대치도곡제2아파트재건축조합,25636969, ,아파트,위탁관리,계단식,20080603,25394114,768,99275.76,150,238,236,144,78559.1,1168010600,25,25,2,0,6278
A13528103,대치동부센트레빌,서울특별시 강남구 대치동 670 대치동부센트레빌,서울특별시 강남구 선릉로 206,분양,지역난방,212324.7,7,805,동부건설,대치주공고층아파트재건축조합,25672232, ,아파트,위탁관리,계단식,20050128,25673199,805,142942.4,0,0,198,607,116079.77,1168010600,29,29,2,21,6281
A13528105,개포1차2차우성,서울특별시 강남구 대치동 500 개포1차2차우성,서울특별시 강남구 선릉로 120,분양,중앙난방,174159.47,14,1140,우성건설,우성건설,25564554,www.개포1-2차우성.net/,아파트,위탁관리,계단식,19831217,25560131,1140,163240.2,0,330,600,210,139828.2,1168010600,15,15,0,38,6289
A13583402,대치쌍용2차,서울특별시 강남구 대치동 65 대치쌍용2차,서울특별시 강남구 영동대로 220,분양,지역난방,47180,4,364,쌍용건설,쌍용건설,25569768, ,아파트,위탁관리,계단식,19831130,262418636,364,47180,0,140,224,0,38878.84,1168010600,14,14,0,13,6285
A13583403,대치우성1차아파트,서울특별시 강남구 대치동 63 대치우성1차아파트,서울특별시 강남구 영동대로 230,분양,지역난방,57097.18,6,476,(주)우성건설,(주)우성건설,25567244, ,아파트,위탁관리,계단식,19840127,25655560,476,57097.18,0,224,252,0,48099.24,1168010600,14,14,1,17,6285
A13583404,쌍용대치1차,서울특별시 강남구 대치동 66 쌍용대치1차,서울특별시 강남구 영동대로 210,분양,지역난방,86082.54,5,630,쌍용건설,쌍용건설,25627908, ,아파트,위탁관리,계단식,19830307,25620420,630,86082.54,0,270,240,120,71144.4,1168010600,15,15,0,21,6286
A13583507,은마,서울특별시 강남구 대치동 316 은마,서울특별시 강남구 삼성로 212,분양,지역난방,504698,28,4424,한보,한보,25677608, ,아파트,위탁관리,복도식,19790830,25613140,4424,470731.53,0,4424,0,0,353088.96,1168010600,14,14,0,42,6284
A13583604,대치선경,서울특별시 강남구 대치동 506 대치선경,서울특별시 강남구 삼성로 151,분양,중앙난방,148926.3,12,1034,선경건설,선경건설,25526717,dcskapt.com,아파트,위탁관리,계단식,19831212,25576716,1034,148926,0,260,348,426,127404.64,1168010600,15,15,0,36,6291
A13583701,대치현대,서울특별시 강남구 대치동 974 대치현대,서울특별시 강남구 삼성로64길 5,분양,지역난방,91401.35,8,630,현대건설(주),신해청재건축조합,25399077,대치현대.apti.co.kr,아파트,위탁관리,혼합식,19990614,25688620,630,67051.73,286,203,141,0,49312.64,1168010600,24,24,3,15,6191
A13584101,대치포스코더샵,서울특별시 강남구 대치동 902 대치포스코더샵,서울특별시 강남구 삼성로 417,분양,지역난방,72318.86,4,276,포스코건설,동아1차재건축조합,25662220,대치포스코더샵.apti.co.kr,아파트,위탁관리,계단식,20040930,234523764,276,51829.2,0,0,0,276,41857.92,1168010600,22,22,2,7,6195
A10024029,신사삼성래미안아파트,서울특별시 강남구 신사동 506-9 신사삼성래미안아파트,,혼합,,0,1,63, , ,25121973, ,아파트,기타,,20081006, ,0,0,0,63,0,0,5348.07,1168010700,1,12,0,0,
A10024805,압구정대원칸타빌아파트,서울특별시 강남구 신사동 659 압구정대원칸타빌아파트,서울특별시 강남구 압구정로48길 15,분양,개별난방,20723.139,2,130,(주)대원,(주)대원칸타빌,25169557, ,아파트,자치관리(직영),혼합식,20010720,25151169,130,14772.31,33,38,59,0,11378.73,1168010700,17,17,2,6,6018
A10024814,로데오현대아파트,서울특별시 강남구 신사동 658 로데오현대아파트,서울특별시 강남구 압구정로50길 28,분양,지역난방,23950.41,1,139,고려산업개발(주),신사동 한영아파트 1지구 재건축조합,25448858,없음,주상복합,자치관리,혼합식,19981116,25467447,142,10758.76,48,27,64,0,10758.76,1168010700,17,17,2,5,6018
A10028094,압구정하이츠파크,서울특별시 강남구 신사동 632 압구정하이츠파크,서울특별시 강남구 압구정로42길 78,분양,개별난방,31355.217,2,86,중앙건설,중앙건설,25146373, ,아파트,자치관리,계단식,20040420,25146374,86,21917.354,0,0,0,86,17299.88,1168010700,24,24,2,2,6020
A10021034,브라이튼N40,서울특별시 강남구 논현동 40- 브라이튼N40,서울특별시 강남구 논현로131길 44,분양,개별난방+기타,42945.863,1,148,(주)포스코건설,(주)신영,25450148, ,아파트,위탁관리,계단식,20220610,25460148,148,23487.502,0,33,57,58,19477.0066,1168010800,1,10,0,0,
A10022330,논현우민아파트,서울특별시 강남구 논현동 107-44 논현우민아파트,서울특별시 강남구 언주로136길 21,분양,개별난방,0,1,70,우민산업개발(주),우민산업개발(주),25172342, ,,위탁관리,계단식,20020812,25172343,70,5259.32,0,70,0,0,5259.874,1168010800,0,6,0,1,
A10022476,논현 e편한세상,서울특별시 강남구 논현동 195-1 논현 e편한세상,서울특별시 강남구 봉은사로11길 12,분양,개별난방,0,1,63,삼호,삼우 남서울 재건축 조합,25120776, ,,위탁관리,복도식,20050720,25120825,63,6235.131,0,31,32,0,6235.1307,1168010800,11,11,2,0,
A10023129,리스트강남,서울특별시 강남구 논현동 202-7 리스트강남,서울특별시 강남구 봉은사로 125,임대,중앙난방,17532.39,1,297,동원건설,(주)브이홀딩스,25426114,www.listgangnam.co.kr,아파트,위탁관리,복도식,20220406,25426114,297,13510.38,297,0,0,0,5297.74,1168010800,15,15,6,1,6120
A10023948,어바니엘 염창,서울특별시 양천구 목동 514-18 어바니엘 염창,,임대,개별난방,17684.08,1,184,(주) 보미건설,(주) 보미건설,269526996, ,도시형 생활주택(주상복합),위탁관리,계단식,20180801,269526997,184,8703.08,184,0,0,0,2923.47,1147010200,9,9,4,1,7968
A10024035,강남파라곤,서울특별시 강남구 논현동 241-1 강남파라곤,,분양,개별난방,40008.92,1,58,동양건설산업(주),(주)SG개발,234433013, ,,위탁관리,계단식,20070130,25465686,200,9415.52,0,20,32,6,6479.78,1168010800,20,15,6,6,
A10024457,논현두산2차아파트,서울특별시 강남구 논현동 258 논현두산2차아파트,서울특별시 강남구 언주로122길 25,분양,개별난방,15036,2,136,두산산업개발(주),두산산업개발(주),25472391, ,아파트,위탁관리,계단식,20040630, ,136,15035.5,0,108,28,0,11817.764,1168010800,14,14,2,7,6101
A10024501,논현 기린힐스,서울특별시 강남구 논현동 130-9 논현 기린힐스,서울특별시 강남구 논현로 661,임대,개별난방,18561.23,1,249,대림건설,기린건축,25124632, ,아파트,위탁관리,복도식,20201030,25124631,259,14888.25,249,0,0,0,4600.56,1168010800,15,15,0,4,6112
A13501001,동양파라곤,서울특별시 강남구 논현동 245 동양파라곤,서울특별시 강남구 언주로130길 30,분양,개별난방,70291.12,4,203,동양고속건설주식회사,동양고속건설주식회사,25402528, ,아파트,위탁관리,계단식,20040602,25402527,203,42833.05,0,0,0,203,35547.31,1168010800,16,16,3,8,6098
A13501002,마일스디오빌,서울특별시 강남구 논현동 58-2 마일스디오빌,서울특별시 강남구 학동로 165,분양,개별난방,21243.52,1,260,대우건설,대우건설,25456564, ,주상복합,위탁관리,복도식,20041126,25456531,260,12033.06,260,0,0,0,9435.4,1168010800,15,15,4,3,6046
A13501004,논현신동아,서울특별시 강남구 논현동 22 논현신동아,서울특별시 강남구 강남대로146길 28,분양,개별난방,58817,6,644,신동아건설,논현동공무원아파트재건축조합,25147861, ,아파트,위탁관리,혼합식,19970704,25147874,644,58768.27,273,219,152,0,45646.06,1168010800,13,13,3,20,6043
A13501005,논현두산위브1단지,서울특별시 강남구 논현동 252-1 논현두산위브1단지,서울특별시 강남구 학동로46길 38,분양,개별난방,22970.43,2,130,두산건설,양우재건축조합 아파트,25116834, ,아파트,위탁관리,계단식,20040630,25116834,130,14733.15,0,108,22,0,11621.9,1168010800,14,14,2,7,6101
A13501006,아크로힐스논현,서울특별시 강남구 논현동 276 아크로힐스논현,서울특별시 강남구 언주로 604,혼합,지역난방,74812,4,368,대림산업(주),경복아파트주택재건축정비사업조합,25119585, ,주상복합,위탁관리,기타,20141208,25119584,368,33208,34,222,112,0,33279.96,1168010800,30,30,3,10,6102
A13501007,논현쌍용,서울특별시 강남구 논현동 103 논현쌍용,서울특별시 강남구 도산대로50길 43,분양,개별난방,14387.87,1,111,남광토건,학동연립재건축조합,25163310, ,아파트,자치관리,복도식,19960724,234443310,111,8108.13,47,64,0,0,8108.13,1168010800,12,12,2,0,6056
A13501008,거평,서울특별시 강남구 논현동 196 거평,,분양,개별난방,8905,1,113,거평건설,거평건설,234440353, ,아파트,자치관리,복도식,19960903,234440355,113,8904.504,113,0,0,0,4125.675,1168010800,1,11,3,2,
A13572601,동화히스토리,서울특별시 강남구 논현동 122-8 동화히스토리,서울특별시 강남구 학동로4길 15,임대,개별난방,21747.54,1,236,한신공영개발(주),동화상가(주),25459612, ,주상복합,자치관리,복도식,20120817,25459613,236,6750.76,236,0,0,0,6738.76,1168010800,11,11,0,3,6110
A13582002,논현동현,서울특별시 강남구 논현동 105 논현동현,서울특별시 강남구 언주로146길 18,분양,지역난방,69396,6,548,동산토건(주),동산토건(주),25455187, ,아파트,자치관리,계단식,19850803,25455703,549,68130.41,0,380,120,48,53853.76,1168010800,14,14,0,21,6057
A13583301,논현동부센트레빌,서울특별시 강남구 논현동 275 논현동부센트레빌,서울특별시 강남구 언주로116길 6,분양,개별난방,30443,4,160,동부건설,양지아파트재건축조합,262416835, ,아파트,위탁관리,계단식,20031224,25426835,160,19496.8,0,76,84,0,15710.4068,1168010800,23,23,3,5,6102
A13511001,압구정미성1차,서울특별시 강남구 압구정동 414 압구정미성1차,서울특별시 강남구 압구정로11길 17,분양,지역난방,72316.09,3,322,라이프주택,라이프,25435719, ,아파트,자치관리,혼합식,19821118,25412814,322,72316.09,0,1,125,196,45701.92,1168011000,14,14,1,9,6000
A13511003,압구정미성2차,서울특별시 강남구 압구정동 397 압구정미성2차,서울특별시 강남구 압구정로 113,분양,지역난방,131841,9,911,라이프주택,라이프주택,25426530, ,아파트,자치관리,혼합식,19871205,25468277,911,128756.56,0,459,180,272,93827.8,1168011000,17,17,1,20,6000
A13511004,압구정신현대,서울특별시 강남구 압구정동 426 압구정신현대,서울특별시 강남구 압구정로 151,분양,지역난방,296924.5,27,1924,한국도시개발공사(주),한국도시개발공사(주),25426028,apgush.apti.co.kr,아파트,위탁관리,혼합식,19820525,25122558,1924,296924.5,0,1,871,1052,274638.36,1168011000,13,13,1,53,6001
A13511101,"압구정 현대(10,13,14차)","서울특별시 강남구 압구정동 436 압구정 현대(10,13,14차)",서울특별시 강남구 압구정로29길 69,분양,지역난방,89277.75,10,766,현대산업개발,현대산업개발,25420977, ,아파트,자치관리,혼합식,19820614,25126166,766,87591.74,0,389,329,48,75674.87,1168011000,15,15,1,21,6005
A13511201,압구정현대8차,서울특별시 강남구 압구정동 481 압구정현대8차,서울특별시 강남구 압구정로 309,분양,지역난방,69926,5,515,도시개발,현대건설,25435723, ,아파트,자치관리(직영),혼합식,19800915,25433358,515,69061,0,0,371,144,64018.88,1168011000,12,12,0,10,6006
A13551103,압구정한양아파트제1단지,서울특별시 강남구 압구정동 490 압구정한양아파트제1단지,서울특별시 강남구 압구정로 347,분양,지역난방,141997.33,15,1232,(주)한양주택,(주)한양주택,25437789,apguhanyang1.apti.co.kr,아파트,자치관리,복도식,19771226,25437730,1232,141996.69,194,598,145,295,113249.01,1168011000,13,13,1,0,6008
A13589802,압구정현대아파트,서울특별시 강남구 압구정동 369-1 압구정현대아파트,서울특별시 강남구 압구정로29길 71,분양,중앙난방,516492,41,3130,현대건설,현대건설 현대산업개발,25142301,www.hyundaiapt.org,아파트,자치관리,혼합식,19760607,25142307,3130,516492,0,656,387,2087,456872.42,1168011000,15,15,0,88,6002
A13590204,압구정한양아파트제2단지,서울특별시 강남구 압구정동 484 압구정한양아파트제2단지,서울특별시 강남구 압구정로 313,분양,지역난방,120877,11,825,(주)한양주택,한양주택,25428001, ,아파트,자치관리,혼합식,19781130,25428116,825,119739.68,0,1,544,280,109087.55,1168011000,13,13,1,23,6006
A13590602,압구정한양3단지,서울특별시 강남구 압구정동 513 압구정한양3단지,서울특별시 강남구 압구정로 401,분양,지역난방,75261.945,6,582,한양주택,한양주택,25437937,압구정한양3단지.apti.co.kr,아파트,자치관리,혼합식,19791113,25498972,582,74751.26,0,4,428,150,67910.91,1168011000,13,13,1,14,6009
A10027558,강남효성해링턴코트,서울특별시 강남구 세곡동 541 강남효성해링턴코트,서울특별시 강남구 자곡로7길 36-1,분양,지역난방,43222,11,199,555071,(주)대륜테라스빌피에프브이,222262001,gnhhc.ezville.net/,연립주택,위탁관리,계단식,20160428,222263001,199,26145.125,0,0,199,0,21314.66,1168011100,4,4,1,25,6372
A13519001,강남신동아파밀리에1단지,서울특별시 강남구 세곡동 508 강남신동아파밀리에1단지,서울특별시 강남구 헌릉로590길 100,혼합,개별난방,46317.87,6,395,신동아,sh공사,24459441,세곡리엔파크1단지.apti.co.kr/,아파트,위탁관리,혼합식,20110223,24459442,395,29694.53,395,0,0,0,20412,1168011100,13,13,2,12,6366
