kaptCode,kaptName,doroJuso,kaptAddr,경도,위도,비고
A10025761,의왕역 푸르지오 라포레,경기도 의왕시 장안중앙로 42,경기도 의왕시 삼동 38 의왕역 푸르지오 라포레,126.962535829,37.319806883,도로명(1)
A43704008,의왕장안마을주공아파트,경기도 의왕시 신장승길 12,경기도 의왕시 삼동 556 의왕장안마을주공아파트,126.954364126,37.320119964,도로명(1)
A43771701,운양까치,경기도 의왕시 까치골길 7,경기도 의왕시 삼동 121-6 운양까치,126.955235581,37.316463165,도로명(1)
A43772003,삼호한아름1차,경기도 의왕시 까치골길 8,경기도 의왕시 삼동 115-1 삼호한아름1차,126.95590113,37.316440958,도로명(1)
A43772004,삼호한아름2차,경기도 의왕시 까치골길 20,경기도 의왕시 삼동 125 삼호한아름2차,126.956361348,37.317832862,도로명(1)
A43772307,우성6차,경기도 의왕시 부곡초등1길 6,경기도 의왕시 삼동 146-71 우성6차,126.950873224,37.315263932,도로명(1)
A43772311,우성5차,경기도 의왕시 부곡초등1길 16,경기도 의왕시 삼동 146 우성5차,126.952811871,37.315696387,도로명(1)
A43772409,효성청솔,경기도 의왕시 부곡시장길 63,경기도 의왕시 삼동 130-1 효성청솔,126.955450308,37.319263444,도로명(1)
A43775110,대우장미,경기도 의왕시 부곡복지관길 27,경기도 의왕시 삼동 462-32 대우장미,126.956352071,37.322675077,도로명(1)
A43776912,부곡 대우이안 아파트,경기도 의왕시 부곡복지관길 41,경기도 의왕시 삼동 462-20 부곡 대우이안 아파트,126.954721652,37.3227221,도로명(1)
A43781506,새천년미주,경기도 의왕시 부곡복지관길 40,경기도 의왕시 삼동 282-2 새천년미주,126.956532375,37.323852506,도로명(1)
A43702005,인스빌아파트,경기도 의왕시 왕곡로 55,경기도 의왕시 왕곡동 592 인스빌아파트,126.980602572,37.346332559,도로명(1)
A43773703,원효선경,경기도 의왕시 위인로 2,경기도 의왕시 왕곡동 599 원효선경,126.976585653,37.34472802,도로명(1)
A43773804,솔거,경기도 의왕시 위인로 20,경기도 의왕시 왕곡동 600 솔거,126.977681055,37.344132746,도로명(1)
A43774102,포은,경기도 의왕시 위인로 15,경기도 의왕시 왕곡동 602 포은,126.979578544,37.34479431,도로명(1)
A43774201,쌍용충무,경기도 의왕시 왕곡로 56,경기도 의왕시 왕곡동 603 쌍용충무,126.978467759,37.345055575,도로명(1)
A10024246,의왕더샵캐슬아파트,경기도 의왕시 어내들로 5,경기도 의왕시 오전동 52 의왕더샵캐슬아파트,126.964253592,37.360713387,도로명(1)
A10025698,의왕서해그랑블,경기도 의왕시 경수대로 262,경기도 의왕시 오전동 892 의왕서해그랑블,126.973189415,37.35068145,도로명(1)
A43707016,대명솔채,경기도 의왕시 보식골로 17,경기도 의왕시 오전동 887 대명솔채,126.970358991,37.359813592,도로명(1)
A43772502,쌍용개나리,경기도 의왕시 오전로 43,경기도 의왕시 오전동 856 쌍용개나리,126.980503259,37.349900814,도로명(1)
A43772607,국화,경기도 의왕시 원골로 13,경기도 의왕시 오전동 838-3 국화,126.966632332,37.358901148,도로명(1)
A43772723,의왕동백,경기도 의왕시 오전로 150,경기도 의왕시 오전동 849 의왕동백,126.969340166,37.357710768,도로명(1)
A43772811,목련,경기도 의왕시 오전로 163,경기도 의왕시 오전동 842 목련,126.970142022,37.355288385,도로명(1)
A43772917,벽산백합,경기도 의왕시 오전로 179,경기도 의왕시 오전동 841 벽산백합,126.969689869,37.355734495,도로명(1)
A43773214,선경무궁화,경기도 의왕시 오전로 63,경기도 의왕시 오전동 854-855 선경무궁화,126.979647791,37.350856951,도로명(1)
A43773321,신안아파트,경기도 의왕시 원골로 10,경기도 의왕시 오전동 216-1 신안아파트,126.968004457,37.357398215,도로명(1)
A43773420,오전진달래,경기도 의왕시 호성로 48-7,경기도 의왕시 오전동 21 오전진달래,126.965505505,37.366683842,도로명(1)
A43775218,대명구름채,경기도 의왕시 포도원로 46,경기도 의왕시 오전동 28 대명구름채,126.967246035,37.362620347,도로명(1)
A43775415,신원수선화,경기도 의왕시 모락로 89-16,경기도 의왕시 오전동 24 신원수선화,126.964694399,37.365655149,도로명(1)
A43775513,오전동민들레베스파트,경기도 의왕시 오전천로 54,경기도 의왕시 오전동 388-1 오전동민들레베스파트,126.978871174,37.349327994,도로명(1)
A43775622,해모로,경기도 의왕시 모락로 89-15,경기도 의왕시 오전동 27-1 해모로,126.966561739,37.365193173,도로명(1)
A43777024,모락산현대,경기도 의왕시 원골로 43,경기도 의왕시 오전동 100 모락산현대,126.968379851,37.360655149,도로명(1)
A43781805,성원2차이화아파트,경기도 의왕시 보식골로 13,경기도 의왕시 오전동 104-20 성원2차이화아파트,126.969032081,37.359546013,도로명(1)
A43781808,미라보매화,경기도 의왕시 오전로 208,경기도 의왕시 오전동 104 미라보매화,126.968084959,37.359707692,도로명(1)
A43782103,모락산동문굿모닝힐,경기도 의왕시 전주남이4길 17,경기도 의왕시 오전동 886 모락산동문굿모닝힐,126.976190998,37.351462166,도로명(1)
A43782106,신미주해당화,경기도 의왕시 보식골로 30,경기도 의왕시 오전동 233 신미주해당화,126.971747548,37.358760048,도로명(1)
A43782119,이화1차,경기도 의왕시 보식골로 6,경기도 의왕시 오전동 230 이화1차,126.968795433,37.358687166,도로명(1)
A43782204,KT이자리에,경기도 의왕시 전주남이길 8,경기도 의왕시 오전동 333 KT이자리에,126.97535049,37.350086194,도로명(1)
A10024983,백운밸리 레이크포레4단지,경기도 의왕시 백운호수로1길 9,경기도 의왕시 학의동 896 백운밸리 레이크포레4단지,127.003048008,37.367561855,도로명(1)
A10025058,백운밸리 제일풍경채 레이크포레2단지 아파트,경기도 의왕시 바라산로 76,경기도 의왕시 학의동 783-1 백운밸리 제일풍경채 레이크포레2단지 아파트,127.015793409,37.372812646,도로명(1)
A10025512,백운호수 해링턴 플레이스 2단지,경기도 의왕시 백운중앙로 45,경기도 의왕시 학의동  백운호수 해링턴 플레이스 2단지,127.004174771,37.371212627,도로명(1)
A10025539,의왕백운밸리골드클래스,경기도 의왕시 바라산로 75,경기도 의왕시 학의동 818-13 의왕백운밸리골드클래스,127.01314819,37.373990986,도로명(1)
A10025627,백운호수해링턴플레이스1단지,경기도 의왕시 백운중앙로 46,경기도 의왕시 학의동 687-2 백운호수해링턴플레이스1단지,127.004087067,37.370680155,도로명(1)
A10025639,백운호수 해링턴플레이스 3단지,경기도 의왕시 백운중앙로 99,경기도 의왕시 학의동 754-22 백운호수 해링턴플레이스 3단지,127.009170866,37.371544382,도로명(1)
A10025640,백운호수해링턴 플레이스 5단지,경기도 의왕시 백운중앙로 88,경기도 의왕시 학의동 743-5 백운호수해링턴 플레이스 5단지,127.00968924,37.370378181,도로명(1)
A10025644,백운호수해링턴플레이스4단지,경기도 의왕시 백운중앙로 100,경기도 의왕시 학의동 754-20 백운호수해링턴플레이스4단지,127.010776504,37.372269591,도로명(1)
A10020620,인덕원자이SKVIEW,경기도 의왕시 내손중앙로 68,경기도 의왕시 내손동 683 인덕원자이SKVIEW,126.981261852,37.384287961,도로명(1)
A10024934,내손동 세양 청마루 아파트,경기도 의왕시 포일로 17,경기도 의왕시 내손동 401-1 내손동 세양 청마루 아파트,126.974757389,37.388814023,도로명(1)
A43708001,의왕대원칸타빌2,경기도 의왕시 갈미로 8,경기도 의왕시 내손동 799 의왕대원칸타빌2,126.97049767,37.375739547,도로명(1)
A43708003,반도보라빌리지1단지,경기도 의왕시 갈미로 64,경기도 의왕시 내손동 771 반도보라빌리지1단지,126.977356187,37.378450822,도로명(1)
A43708004,래미안에버하임,경기도 의왕시 내손순환로 7,경기도 의왕시 내손동 842 래미안에버하임,126.975512115,37.387953921,도로명(1)
A43708006,의왕내손,경기도 의왕시 갈미1로 18,경기도 의왕시 내손동 791 의왕내손,126.972286994,37.378107922,도로명(1)
A43708007,의왕 내손우미린아파트,경기도 의왕시 내손순환로 8,경기도 의왕시 내손동 843 의왕 내손우미린아파트,126.974564411,37.387950466,도로명(1)
A43708008,인덕원센트럴자이,경기도 의왕시 내손로 13,경기도 의왕시 내손동 844 인덕원센트럴자이,126.973212725,37.384224983,도로명(1)
A43770702,의왕내손삼성래미안,경기도 의왕시 포일로 39,경기도 의왕시 내손동 414 의왕내손삼성래미안,126.976796647,37.389982718,도로명(1)
A43770703,이편한세상인덕원더퍼스트,경기도 의왕시 내손로 57,경기도 의왕시 내손동 846 이편한세상인덕원더퍼스트,126.977868046,37.386840516,도로명(1)
A43771204,의왕상록,경기도 의왕시 갈미1로 17,경기도 의왕시 내손동 790 의왕상록,126.97304911,37.378140944,도로명(1)
A43776501,대원칸타빌1,경기도 의왕시 갈미로 7,경기도 의왕시 내손동 795 대원칸타빌1,126.969990739,37.377081175,도로명(1)
A43776703,반도보라빌리지2단지,경기도 의왕시 갈미로 32,경기도 의왕시 내손동 774 반도보라빌리지2단지,126.97104057,37.375717471,도로명(1)
A10023757,동탄2 LH40단지,,경기도 화성시 신동  동탄2 LH40단지,,,실패(4)
A43711001,휴먼시아청계마을2단지,경기도 의왕시 청계1로 27,경기도 의왕시 청계동 976 휴먼시아청계마을2단지,126.998156207,37.391593225,도로명(1)
A43711002,청계포레스트,경기도 의왕시 덕장로 76,경기도 의왕시 청계동 966 청계포레스트,127.000604405,37.39351158,도로명(1)
A43777203,휴먼시아청계마을3단지,경기도 의왕시 청계1로 28,경기도 의왕시 청계동 972 휴먼시아청계마을3단지,126.999135819,37.391736554,도로명(1)
A43777204,휴먼시아청계마을1단지,경기도 의왕시 덕장로 22,경기도 의왕시 청계동 982 휴먼시아청계마을1단지,126.996348686,37.390908081,도로명(1)
A10020374,힐스테이트 인덕원,경기도 의왕시 안양판교로 120,경기도 의왕시 포일동 506-1 힐스테이트 인덕원,126.985946208,37.393363979,도로명(1)
A10025188,인덕원푸르지오 엘센트로아파트,경기도 의왕시 안양판교로 100,경기도 의왕시 포일동 487-22 인덕원푸르지오 엘센트로아파트,126.98333648,37.395666035,도로명(1)
A43774502,동부새롬,경기도 의왕시 새롬길 10,경기도 의왕시 포일동 533-5 동부새롬,126.98066025,37.392063672,도로명(1)
A43774503,두산위브인덕원센트럴1단지,경기도 의왕시 평의길 48,경기도 의왕시 포일동 638 두산위브인덕원센트럴1단지,126.977940448,37.390154546,도로명(1)
A43774504,두산위브인덕원센트럴2단지,경기도 의왕시 흥안대로434번길 86,경기도 의왕시 포일동 643 두산위브인덕원센트럴2단지,126.980282905,37.39153197,도로명(1)
A43774505,포일숲속마을1단지,경기도 의왕시 포일세거리로 23,경기도 의왕시 포일동 658 포일숲속마을1단지,126.986446434,37.397645216,도로명(1)
A43774506,인덕원숲속마을3단지,경기도 의왕시 포일세거리로 93,경기도 의왕시 포일동 645 인덕원숲속마을3단지,126.985369539,37.40268575,도로명(1)
A43774507,인덕원숲속마을4단지,경기도 의왕시 포일세거리로 73,경기도 의왕시 포일동 646 인덕원숲속마을4단지,126.985197885,37.401229409,도로명(1)
A43774508,인덕원숲속마을5단지,경기도 의왕시 포일세거리로 96,경기도 의왕시 포일동 649 인덕원숲속마을5단지,126.986580336,37.402781963,도로명(1)
A43774509,의왕포일숲속마을2단지,경기도 의왕시 이미로 17,경기도 의왕시 포일동 652 의왕포일숲속마을2단지,126.98845623,37.401061602,도로명(1)
A43774605,인덕원삼호,경기도 의왕시 안양판교로 64,경기도 의왕시 포일동 441-2 인덕원삼호,126.980735297,37.397334736,도로명(1)
A43774801,한일나래,경기도 의왕시 새롬길 7,경기도 의왕시 포일동 533-1 한일나래,126.980343957,37.392888829,도로명(1)
A43777104,인덕원동아에코빌아파트,경기도 의왕시 흥안대로456번길 125,경기도 의왕시 포일동 518 인덕원동아에코빌아파트,126.982642437,37.392187012,도로명(1)
A43783103,인덕원센트럴푸르지오,경기도 의왕시 새롬길 21,경기도 의왕시 포일동 523 인덕원센트럴푸르지오,126.981983011,37.393625465,도로명(1)
A10022939,엘리프의왕역,경기도 의왕시 광진말1로 11,경기도 의왕시 초평동  엘리프의왕역,126.94216518,37.320463958,도로명(1)
A46512001,창우마을,경기도 하남시 대청로116번길 25,경기도 하남시 창우동 537 창우마을,127.224762566,37.537976653,도로명(1)
A46512002,하남은행,경기도 하남시 대청로116번길 30,경기도 하남시 창우동 520 하남은행,127.221572726,37.539499284,도로명(1)
A46571004,부영,경기도 하남시 대청로 119,경기도 하남시 창우동 518 부영,127.227384453,37.539603428,도로명(1)
A46571103,꿈동산 신안아파트,경기도 하남시 대청로116번길 59,경기도 하남시 창우동 521 꿈동산 신안아파트,127.223681244,37.536828656,도로명(1)
A10023558,김포마송LH6단지,,경기도 김포시 통진읍 마송리 570 김포마송LH6단지,126.60660135187747,37.68949043683877,지번(2)
A10022435,명지캐럿108,경기도 하남시 하남대로 815,경기도 하남시 신장동 415-10 명지캐럿108,127.206946229,37.541198107,도로명(1)
A10024119,하남호반써밋에듀파크,경기도 하남시 하남유니온로 10,경기도 하남시 신장동 577 하남호반써밋에듀파크,127.211914482,37.545775872,도로명(1)
